['\n', 'Comic-book\nTitle', 'Issue', 'Price', 'Publisher', 'Est. sales']
['34', 'Detective Comics (Posion Ivy)', '23.1', '$3.99', 'DC', '49,200']
['35', 'Detective Comics (Harley Quinn)', '23.2', '$3.99', 'DC', '48,776']
['36', 'Detective Comics (Scarecrow)', '23.3', '$3.99', 'DC', '48,671']
['37', 'Green Lantern (Sinestro)', '23.4', '$3.99', 'DC', '48,263']
['38', 'Batman and Robin (Killer Croc)', '23.4', '$3.99', 'DC', '48,152']
['39', 'Thor God of Thunder', '13', '$3.99', 'Marvel', '48,007']
['40', 'Detective Comics (Man Bat)', '23.4', '$3.99', 'DC', '46,590']
['41', 'Deadpool', '16', '$2.99', 'Marvel', '45,675']
['42', 'Deadpool', '17', '$2.99', 'Marvel', '45,348']
['43', 'Kick-Ass 3', '3', '$2.99', 'Marvel', '44,540']
['44', 'Justice League (Secret Society)', '23.4', '$3.99', 'DC', '44,008']
['45', 'Jupiters Legacy', '3', '$2.99', 'Image', '43,766']
['46', 'Superman (Parasite)', '23.4', '$3.99', 'DC', '43,631']
['47', 'Indestructible Hulk', '13', '$3.99', 'Marvel', '41,805']
['48', 'Deadpool Kills Deadpool', '3', '$2.99', 'Marvel', '41,023']
['49', 'Batman (Joker)', '23.1 Std*', '$2.99', 'DC', '39,304']
['50', 'Powerpuff Girls', '1', '$3.99', 'IDW', '38,992']
['51', 'Justice League (Lobo)', '23.2 Std*', '$2.99', 'DC', '38,704']
['52', 'Captain America', '11', '$3.99', 'Marvel', '38,521']
['53', 'Savage Wolverine', '8', '$3.99', 'Marvel', '38,208']
['54', 'Sex Criminals', '1*', '$3.50', 'Image', '37,893']
['55', 'Nova', '8', '$3.99', 'Marvel', '37,767']
['56', 'Star Wars', '9', '$2.99', 'Dark Horse', '37,502']
['57', 'Superior Spider-Man Team Up', '3', '$3.99', 'Marvel', '37,363']
['58', 'Green Lantern (Relic)', '23.1', '$3.99', 'DC', '36,965']
['59', 'Detective Comics (Harley Quinn)', '23.2 Std*', '$2.99', 'DC', '36,774']
['60', 'Daredevil', '31', '$2.99', 'Marvel', '36,666']
['61', 'Aquaman (Black Manta)', '23.1', '$3.99', 'DC', '36,555']
['62', 'Superman (Brainiac)', '23.2', '$3.99', 'DC', '36,475']
['63', 'Iron Man', '15', '$3.99', 'Marvel', '36,346']
['64', 'Green Lantern (Mongul)', '23.2', '$3.99', 'DC', '36,281']
['65', 'Green Lantern (Black Hand)', '23.3', '$3.99', 'DC', '36,281']
['66', 'Justice League (Lobo)', '23.2', '$3.99', 'DC', '36,240']
['67', 'Uncanny X-Force', '11', '$3.99', 'Marvel', '36,186']
['68', 'Superman (Bizarro)', '23.1', '$3.99', 'DC', '36,039']
['69', 'Superior Carnage', '3', '$3.99', 'Marvel', '36,022']
['70', 'Wolverine', '9', '$3.99', 'Marvel', '35,920']
['71', 'Aquaman (Ocean Master)', '23.2', '$3.99', 'DC', '35,893']
['72', 'Superman (Hel)', '23.3', '$3.99', 'DC', '35,652']
['73', 'Infinity Hunt', '1', '$3.99', 'Marvel', '35,562']
['74', 'DC Vs Masters of the Universe', '1', '$2.99', 'DC', '35,269']
['75', 'Action Comics (Metallo)', '23.4', '$3.99', 'DC', '34,427']
['76', 'Justice League (Dial E)', '23.3 Std*', '$2.99', 'DC', '33,783']
['77', 'East of West', '6*', '$3.50', 'Image', '33,381']
['78', 'Batman 66', '3', '$3.99', 'DC', '32,954']
['79', 'My Little Pony Friendship Is Magic', '11', '$3.99', 'IDW', '32,784']
['80', 'Infinity Heist', '1', '$3.99', 'Marvel', '32,453']
['81', 'Ultimate Comics Spider-Man', '27', '$3.99', 'Marvel', '32,200']
['82', 'Justice League of America (Deadshot)', '7.1', '$3.99', 'DC', '32,157']
['83', 'Earth 2 (Desaad)', '15.1', '$3.99', 'DC', '32,131']
['84', 'Flash (Grodd)', '23.1', '$3.99', 'DC', '31,838']
['85', 'Earth 2 (Solomon Grundy)', '15.2', '$3.99', 'DC', '31,829']
['86', 'Justice League of America (Killer Frost)', '7.2', '$3.99', 'DC', '31,756']
['87', 'Justice League of America (Shadow Thief)', '7.3', '$3.99', 'DC', '31,720']
['88', 'Wake', '4', '$2.99', 'DC', '31,674']
['89', 'Batman The Dark Knight (Ventriloquist)', '23.1', '$3.99', 'DC', '31,653']
['90', 'Teen Titans (Trigon)', '23.1', '$3.99', 'DC', '31,633']
['91', "Batman The Dark Knight (Joker's Daughter)", '23.4 Std Ed*', '$2.99', 'DC', '31,518']
['92', 'Flash (Rogues)', '23.3', '$3.99', 'DC', '31,442']
['93', 'Teen Titans (Deathstroke)', '23.2', '$3.99', 'DC', '31,434']
['94', 'Fantastic Four', '12', '$2.99', 'Marvel', '31,426']
['95', 'Wonder Woman (Cheetah)', '23.1', '$3.99', 'DC', '31,367']
['96', 'Flash (Reverse Flash)', '23.2', '$3.99', 'DC', '31,237']
['97', 'Justice League of America (Deadshot)', '7.1 Std*', '$2.99', 'DC', '31,192']
['98', 'Batman The Dark Knight (Mr. Freeze)', '23.2', '$3.99', 'DC', '31,053']
['99', 'Cable and X-Force', '14', '$3.99', 'Marvel', '31,053']
['100', 'Batman The Dark Knight (Clayface)', '23.3', '$3.99', 'DC', '30,794']
['101', 'Justice League (Secret Society)', '23.4 Std*', '$2.99', 'DC', '30,605']
['102', 'Superior Foes of Spider-Man', '3', '$2.99', 'Marvel', '30,081']
['103', "Batman The Dark Knight (Joker's Daughter)", '23.4', '$3.99', 'DC', '29,932']
['104', 'Avengers AI', '3', '$2.99', 'Marvel', '29,776']
['105', 'Thunderbolts', '15', '$2.99', 'Marvel', '29,703']
['106', 'Justice League (Darkseid)', '23.1 Std*', '$2.99', 'DC', '29,648']
['107', 'Avengers Assemble', '19', '$3.99', 'Marvel', '29,564']
['108', 'Batman (Riddler)', '23.2 Std*', '$2.99', 'DC', '29,387']
['109', 'Justice League of America (Killer Frost)', '7.2 Std*', '$2.99', 'DC', '27,855']
['110', 'Sons of Anarchy', '1', '$3.99', 'Boom', '27,601']
['111', 'Batman (Penguin)', '23.3 Std*', '$2.99', 'DC', '27,158']
['112', 'Green Arrow (Count Vertigo)', '23.1', '$3.99', 'DC', '26,855']
['113', 'Justice League Dark (Creeper)', '23.1', '$3.99', 'DC', '26,786']
['114', 'God Is Dead', '1', '$3.99', 'Avatar', '26,644']
['115', 'Justice League (Dial E)', '23.3', '$3.99', 'DC', '26,582']
['116', 'Green Lantern (Relic)', '23.1 Std*', '$2.99', 'DC', '26,577']
['117', 'Justice League Dark (Eclipso)', '23.2', '$3.99', 'DC', '26,561']
['118', 'Wonder Woman (First Born)', '23.2', '$3.99', 'DC', '26,448']
['119', 'Detective Comics (Poison Ivy)', '23.1 Std*', '$2.99', 'DC', '26,390']
['120', 'Batman (Bane)', '23.4 Std*', '$2.99', 'DC', '26,176']
['121', 'Young Avengers', '10', '$2.99', 'Marvel', '25,874']
['122', 'Swamp Thing (Arcane)', '23.1', '$3.99', 'DC', '25,831']
['123', 'Justice League of America (Shadow Thief)', '7.3 Std*', '$2.99', 'DC', '25,809']
['124', 'FF', '12', '$2.99', 'Marvel', '25,443']
['125', 'All New Executive Assistant Iris', '1', '$1.00', 'Aspen', '25,415']
['126', 'Secret Avengers', '9', '$3.99', 'Marvel', '24,870']
['127', 'Green Lantern (Mongul)', '23.2 Std*', '$2.99', 'DC', '24,705']
['128', 'Batman and Robin (Two Face)', '23.1 Std*', '$2.99', 'DC', '24,440']
['129', 'Injustice Gods Among Us', '9', '$3.99', 'DC', '24,333']
['130', 'Green Lantern (Black Hand)', '23.3 Std*', '$2.99', 'DC', '23,825']
['131', 'Batman and Robin (Court of Owls)', '23.2 Std*', '$2.99', 'DC', '23,707']
['132', 'Batman The Dark Knight (Mr. Freeze)', '23.2 Std*', '$2.99', 'DC', '23,666']
['133', 'Batman The Dark Knight (Ventriloquist)', '23.1 Std*', '$2.99', 'DC', '23,139']
['134', 'Captain Marvel', '16', '$2.99', 'Marvel', '22,845']
['135', 'Justice League of America (Black Adam)', '7.4 Std*', '$2.99', 'DC', '22,725']
['136', 'My Little Pony Micro Series', '8', '$3.99', 'IDW', '22,656']
['137', 'Scarlet Spider', '22', '$2.99', 'Marvel', '22,631']
['138', 'Punisher Trial of Punisher', '1', '$3.99', 'Marvel', '22,626']
['139', 'Avengers Arena', '15', '$2.99', 'Marvel', '22,180']
['140', 'Trillium', '2*', '$2.99', 'DC', '22,034']
['141', 'Detective Comics (Scarecrow)', '23.3 Std*', '$2.99', 'DC', '21,935']
['142', 'Batman And Robin (Ras Al Ghul)', '23.3 Std*', '$2.99', 'DC', '21,865']
['143', 'Batman The Dark Knight (Clayface)', '23.3 Std*', '$2.99', 'DC', '21,861']
['144', 'Rat Queens', '1', '$3.50', 'Image', '21,745']
['145', 'Batman Superman (Doomsday)', '3.1 Std*', '$2.99', 'DC', '21,726']
['146', 'A Plus X', '12', '$3.99', 'Marvel', '21,282']
['147', 'Superman (Bizarro)', '23.1 Std*', '$2.99', 'DC', '21,195']
['148', 'Astonishing X-Men', '67', '$3.99', 'Marvel', '21,044']
['149', 'X-Men Legacy', '16', '$2.99', 'Marvel', '20,995']
['150', 'Venom', '40', '$2.99', 'Marvel', '20,781']
['151', 'Buffy the Vampire Slayer Season 9 Freefall', '25', '$2.99', 'Dark Horse', '20,392']
['152', 'X-Factor', '262', '$2.99', 'Marvel', '20,382']
['153', 'X-Men Legacy', '17', '$2.99', 'Marvel', '20,382']
['154', 'Green Lantern (Sinestro)', '23.4 Std*', '$2.99', 'DC', '20,367']
['155', 'Zero', '1', '$2.99', 'Image', '20,352']
['156', 'Venom', '41', '$2.99', 'Marvel', '20,189']
['157', 'Flash (Reverse Flash)', '23.2 Std*', '$2.99', 'DC', '19,910']
['158', 'Superman (Brainiac)', '23.2 Std*', '$2.99', 'DC', '19,550']
['159', 'Aquaman (Black Manta)', '23.1 Std*', '$2.99', 'DC', '19,487']
['160', 'Ultimate Comics Ultimates', '30', '$3.99', 'Marvel', '19,420']
['161', 'Detective Comics (Man Bat)', '23.4 Std*', '$2.99', 'DC', '19,368']
['162', 'Daredevil Dark Nights', '4', '$2.99', 'Marvel', '19,364']
['163', 'Batman and Robin (Killer Croc)', '23.4 Std*', '$2.99', 'DC', '19,148']
['164', 'Flash (Grodd)', '23.1 Std*', '$2.99', 'DC', '18,957']
['165', 'Adventure Time', '20', '$3.99', 'Boom', '18,822']
['166', 'Earth 2 (Solomon Grundy)', '15.2 Std*', '$2.99', 'DC', '18,486']
['167', 'Batman Beyond Universe', '2', '$3.99', 'DC', '18,332']
['168', 'Ultimate Comics X-Men', '31', '$3.99', 'Marvel', '18,220']
['169', 'Locke & Key Alpha', '1', '$7.99', 'IDW', '17,931']
['170', 'Action Comics (Zod)', '23.2 Std*', '$2.99', 'DC', '17,819']
['171', 'Earth 2 (Desaad)', '15.1 Std*', '$2.99', 'DC', '17,747']
['172', 'True Lives of the Fabulous Killjoys', '4', '$3.99', 'Dark Horse', '17,713']
['173', 'Action Comics (Cyborg Superman)', '23.1 Std*', '$2.99', 'DC', '17,685']
['174', 'Flash (Rogues)', '23.3 Std*', '$2.99', 'DC', '17,667']
['175', 'Astro City', '4', '$3.99', 'DC', '17,641']
['176', 'Justice League Dark (Creeper)', '23.1 Std*', '$2.99', 'DC', '17,586']
['177', 'Dexter', '3', '$3.99', 'Marvel', '17,586']
['178', 'Superman (Hel)', '23.3 Std*', '$2.99', 'DC', '17,475']
['179', 'TMNT', '26', '$3.99', 'IDW', '17,322']
['180', 'Eternal Warrior', '1', '$3.99', 'Valiant', '17,224']
['181', 'X-Files Season 10', '4', '$3.99', 'IDW', '16,999']
['182', 'Satellite Sam', '3*', '$3.50', 'Image', '16,909']
['183', 'Manhattan Projects', '14', '$3.50', 'Image', '16,881']
['184', 'Justice League Dark (Eclipso)', '23.2 Std*', '$2.99', 'DC', '16,719']
['185', 'Teen Titans (Deathstroke)', '23.2 Std*', '$2.99', 'DC', '16,637']
['186', 'Fatale', '17', '$3.50', 'Image', '16,571']
['187', 'Action Comics (Lex Luthor)', '23.3 Std*', '$2.99', 'DC', '16,480']
['188', 'Gambit', '17', '$2.99', 'Marvel', '16,187']
['189', 'Wonder Woman (Cheetah)', '23.1 Std*', '$2.99', 'DC', '16,137']
['190', 'Adventures of Superman', '5', '$3.99', 'DC', '16,011']
['191', 'Aquaman (Ocean Master)', '23.2 Std*', '$2.99', 'DC', '16,007']
['192', 'Wonder Woman (First Born)', '23.2 Std*', '$2.99', 'DC', '15,935']
['193', 'Red Sonja', '3', '$3.99', 'Dynamic Forces', '15,928']
['194', 'Fearless Defenders', '9', '$3.99', 'Marvel', '15,841']
['195', 'Wolverine Max', '11', '$3.99', 'Marvel', '15,707']
['196', 'Action Comics (Metallo)', '23.4 Std*', '$2.99', 'DC', '15,642']
['197', 'Teen Titans (Trigon)', '23.1 Std*', '$2.99', 'DC', '15,607']
['198', 'Adventure Time Candy Capers', '3', '$3.99', 'Boom', '15,587']
['199', 'Legends of the Dark Knight', '12', '$3.99', 'DC', '15,166']
['200', 'Spawn', '235', '$2.99', 'Image', '15,081']
['201', 'Star Wars Legacy', '7', '$2.99', 'Dark Horse', '14,924']
['202', 'Green Arrow (Count Vertigo)', '23.1 Std*', '$2.99', 'DC', '14,741']
['203', 'Fables', '133', '$2.99', 'DC', '14,639']
['204', 'Superman (Parasite)', '23.4 Std*', '$2.99', 'DC', '14,562']
['205', 'Sidekick', '2*', '$2.99', 'Image', '14,533']
['206', 'Doctor Who Vol. 3', '13', '$3.99', 'IDW', '14,499']
['207', 'Invincible', '105', '$2.99', 'Image', '14,437']
['208', 'Smallville Season 11', '17', '$3.99', 'DC', '14,153']
['209', 'Batman Lil Gotham', '6', '$2.99', 'DC', '13,654']
['210', 'Fairest', '19', '$2.99', 'DC', '13,278']
['211', 'Swamp Thing (Arcane)', '23.1 Std*', '$2.99', 'DC', '13,103']
['212', 'Sex', '7', '$2.99', 'Image', '13,074']
['213', 'Batman Arkham Unhinged', '18', '$3.99', 'DC', '12,984']
['214', 'Fbp Federal Bureau of Physics', '3*', '$2.99', 'DC', '12,580']
['215', 'Chew', '36', '$2.99', 'Image', '12,402']
['216', 'Star Wars Dark Times Spark Remains', '3', '$3.50', 'Dark Horse', '12,358']
['217', 'Revival', '14', '$2.99', 'Image', '12,254']
['218', 'Itty Bitty Hellboy', '2', '$2.99', 'Dark Horse', '11,916']
['219', 'Cyber Force', '6', '$2.99', 'Image', '11,843']
['220', 'Conan The Barbarian', '20', '$3.50', 'Dark Horse', '11,828']
['221', 'Uber', '5', '$3.99', 'Avatar', '11,598']
['222', 'Shadow Year One', '5', '$3.99', 'Dynamic Forces', '11,476']
['223', 'Star Trek', '25', '$3.99', 'IDW', '11,388']
['224', 'Reality Check', '1', '$2.99', 'Image', '11,152']
['225', 'Sonic The Hedgehog', '252', '$2.99', 'Archie', '10,968']
['226', 'X-O Manowar', '17', '$3.99', 'Valiant', '10,859']
['227', 'Quantum & Woody', '3', '$3.99', 'Valiant', '10,734']
['228', 'Morbius Living Vampire', '9', '$2.99', 'Marvel', '10,675']
['229', 'Powers Bureau', '7', '$3.95', 'Marvel', '10,306']
['230', 'Transformers Regeneration One', '0', '$3.99', 'IDW', '10,249']
['231', 'Bloodshot & Hard Corps', '14', '$3.99', 'Valiant', '10,225']
['232', 'Harbinger', '16', '$3.99', 'Valiant', '10,199']
['233', 'Danger Girl The Chase', '1', '$3.99', 'IDW', '10,180']
['234', 'Shadowman', '10', '$3.99', 'Valiant', '10,064']
['235', 'TMNT Villain Microseries', '6', '$3.99', 'IDW', '9,977']
['236', 'Archer & Armstrong', '13', '$3.99', 'Valiant', '9,910']
['237', 'Shadow', '17', '$3.99', 'Dynamic Forces', '9,880']
['238', 'Ame Comi Girls', '7', '$3.99', 'DC', '9,616']
['239', 'BPRD Hell On Earth', '111', '$3.50', 'Dark Horse', '9,587']
['240', 'Kings Watch', '1', '$3.99', 'Dynamic Forces', '9,471']
['241', 'Sheltered', '3', '$2.99', 'Image', '9,400']
['242', 'Ghosted', '3', '$2.99', 'Image', '9,373']
['243', 'King Conan Hour of the Dragon', '5', '$3.50', 'Dark Horse', '9,358']
['244', 'Other Dead', '1', '$3.99', 'IDW', '9,346']
['245', 'Transformers More Than Meets Eye', '21', '$3.99', 'IDW', '9,258']
['246', 'Sonic Universe', '56', '$2.99', 'Archie', '9,253']
['247', 'Django Unchained', '7', '$4.99', 'DC', '9,203']
['248', 'Unwritten', '53', '$2.99', 'DC', '8,982']
['249', '100 Bullets Brother Lono', '4', '$2.99', 'DC', '8,891']
['250', 'Halo Initiation', '2', '$3.99', 'Dark Horse', '8,771']
['251', 'TMNT New Animated Adventures', '3', '$3.99', 'IDW', '8,744']
['252', 'Army of Darkness Vs Hack Slash', '2', '$3.99', 'Dynamic Forces', '8,702']
['253', 'Mars Attacks Judge Dredd', '1', '$3.99', 'IDW', '8,657']
['254', 'Arrow', '11', '$3.99', 'DC', '8,621']
['255', 'Rachel Rising', '19', '$3.99', 'Abstract', '8,348']
['256', 'Baltimore Infernal Train', '1', '$3.50', 'Dark Horse', '8,280']
['257', 'G.I. Joe', '8', '$3.99', 'IDW', '8,266']
['258', 'Mocking Dead', '1', '$3.99', 'Dynamic Forces', '8,208']
['259', 'Mega Man', '29', '$2.99', 'Archie', '8,042']
['260', 'Simpsons Treehouse of Horror', '19', '$4.99', 'Bongo', '8,003']
['261', 'Bounce', '5', '$2.99', 'Image', '7,981']
['262', 'Battlestar Galactica', '4', '$3.99', 'Dynamic Forces', '7,955']
['263', 'Catwoman', '23', '$2.99', 'DC', '7,896']
['264', 'Emerald City of Oz', '3', '$3.99', 'Marvel', '7,847']
['265', 'Codename Action', '1', '$3.99', 'Dynamic Forces', '7,752']
['266', 'Hit', '1', '$3.99', 'Boom', '7,729']
['267', 'Peter Panzerfaust', '14', '$3.50', 'Image', '7,714']
['268', 'Invincible Universe', '6', '$2.99', 'Image', '7,675']
['269', 'Todd The Ugliest Kid On Earth', '5', '$2.99', 'Image', '7,618']
['270', 'Morning Glories', '31', '$3.50', 'Image', '7,538']
['271', 'Robocop Last Stand', '2', '$3.99', 'Boom', '7,476']
['272', 'Shadow Green Hornet Dark Nights', '3', '$3.99', 'Dynamic Forces', '7,454']
['273', 'Grimm Fairy Tales Grimm Fairy Tales', '89', '$2.99', 'Zenescope', '7,423']
['274', 'My Little Pony Friendship Is Magic', '10', '$3.99', 'IDW', '7,385']
['275', 'Kiss Me Satan', '1', '$3.99', 'Dark Horse', '7,305']
['276', 'Grimm Fairy Tales Wonderland Down Rabbit\xa0Hole', '4', '$2.99', 'Zenescope', '7,299']
['277', 'Witchblade', '169', '$2.99', 'Image', '7,271']
['278', 'Lords of Mars', '2', '$3.99', 'Dynamic Forces', '7,179']
['279', 'Transformers Monstrosity', '4', '$3.99', 'IDW', '7,109']
['280', 'Ghostbusters', '7', '$3.99', 'IDW', '7,097']
['281', 'Grimm Fairy Tales Wonderland', '14', '$2.99', 'Zenescope', '7,034']
['282', 'Miss Fury', '6', '$3.99', 'Dynamic Forces', '7,029']
['283', 'Crossed Badlands', '36', '$3.99', 'Avatar', '6,990']
['284', 'Spongebob Comics', '24', '$2.99', 'United Plankton', '6,965']
['285', 'G.I. Joe Special Missions', '7', '$3.99', 'IDW', '6,957']
['286', 'Dejah Thoris & Green Men of Mars', '6', '$3.99', 'Dynamic Forces', '6,931']
['287', 'Bravest Warriors', '12', '$3.99', 'Boom', '6,898']
['288', 'Mass Effect Foundation', '3', '$3.99', 'Dark Horse', '6,849']
['289', 'Godzilla Rulers of the Earth', '4', '$3.99', 'IDW', '6,820']
['290', 'Tom Strong And The Planet of Peril', '3', '$2.99', 'DC', '6,746']
['291', 'Garth Ennis Red Team', '5', '$3.99', 'Dynamic Forces', '6,736']
['292', 'Grimm', '5', '$3.99', 'Dynamic Forces', '6,695']
['293', 'Brain Boy', '1', '$2.99', 'Dark Horse', '6,639']
['294', 'G.I. Joe Cobra Files', '6', '$3.99', 'IDW', '6,595']
['295', 'Hit List', '1', '$2.99', 'Zenescope', '6,581']
['296', 'Grimm Fairy Tales Wonderland', '15', '$2.99', 'Zenescope', '6,558']
['297', 'Shadow Annual 2013', '\n', '$4.99', 'Dynamic Forces', '6,497']
['298', 'Crossed Special 2013', '\n', '$5.99', 'Avatar', '6,472']
['299', 'Mouse Guard Legends of the Guard Vol. 2', '2', '$3.50', 'Archaia', '6,464']
['300', 'Hoax Hunters', '10', '$3.50', 'Image', '6,448']
['301', 'Tarot Witch Of The Black Rose', '82', '$2.95', 'Broadsword', '6,400']
['302', 'Mind The Gap', '14', '$2.99', 'Image', '6,350']
['303', 'Warlord Of Mars Dejah Thoris', '29', '$3.99', 'Dynamic Forces', '6,293']
['304', '100 Penny Press Locke & Key', '1', '$1.00', 'IDW', '6,287']
['305', 'Herobear & The Kid Inheritance', '2', '$3.99', 'Boom', '6,208']
['306', 'Clone', '10', '$2.99', 'Image', '6,187']
['307', 'Mouse Guard Legends O/T Guard Vol 2', '3', '$3.50', 'Archaia', '6,162']
['308', 'Aphrodite Ix', '5', '$2.99', 'Image', '6,105']
['309', 'Buzzkill', '1', '$3.99', 'Dark Horse', '5,951']
['310', 'X', '5', '$2.99', 'Dark Horse', '5,936']
['311', 'Transformers Prime Beast Hunters', '5', '$3.99', 'IDW', '5,827']
['312', 'Shahrazad Prologue', '\n', '$1.99', 'Big Dog', '5,781']
['313', 'Thunder Agents', '2', '$3.99', 'IDW', '5,644']
['314', 'Grimm Fairy Tales No Tomorrow', '2', '$2.99', 'Zenescope', '5,486']
['315', 'Bart Simpson Comics', '86', '$2.99', 'Bongo', '5,356']
['316', 'Six Gun Gorilla', '4', '$3.99', 'Boom', '5,332']
['317', 'Suicide Risk', '5', '$3.99', 'Boom', '5,320']
['318', 'Grimm Fairy Tales Hunters Shadowlands', '4', '$2.99', 'Zenescope', '5,259']
['319', 'Mind Mgmt', '15', '$3.99', 'Dark Horse', '5,242']
['320', 'Prophet', '39', '$3.99', 'Image', '5,231']
['321', 'Captain Midnight', '3', '$2.99', 'Dark Horse', '5,225']
['322', 'Vampirella', '34', '$3.99', 'Dynamic Forces', '5,175']
['323', 'Saga', '13', '$2.99', 'Image', '5,079']
['324', 'Clive Barker Next Testament', '4', '$3.99', 'Boom', '5,037']
['325', 'My Little Pony Friendship Is Magic', '9', '$3.99', 'IDW', '5,030']
['326', 'Pathfinder Goblins', '2', '$3.99', 'Dynamic Forces', '5,002']
['327', 'Half Past Danger', '5', '$3.99', 'IDW', '4,955']
['328', 'Grimm Fairy Tales Zombies Cursed', '3', '$3.99', 'Zenescope', '4,947']
['329', 'Marvel Universe Ultimate Spider-Man', '18', '$2.99', 'Marvel', '4,937']
['330', 'Vampirella Southern Gothic', '2', '$3.99', 'Dynamic Forces', '4,917']
['331', 'Grimm Fairy Tales Realm Knights', '2', '$2.99', 'Zenescope', '4,875']
['332', 'Scooby Doo Where Are You', '37', '$2.99', 'DC', '4,840']
['333', 'Black Bat', '5', '$3.99', 'Dynamic Forces', '4,815']
['334', 'Strain The Fall', '3', '$3.99', 'Dark Horse', '4,763']
['335', 'Peanuts Vol 2', '12', '$3.99', 'Boom', '4,752']
['336', 'Dark Horse Presents', '28', '$7.99', 'Dark Horse', '4,666']
['337', 'Catalyst Comix', '3', '$2.99', 'Dark Horse', '4,656']
['338', 'Love Stories To Die For', '1', '$4.99', 'Image', '4,649']
['339', 'Screwed', '4', '$2.99', 'Zenescope', '4,630']
['340', 'Justice League Dark', '23', '$3.99', 'DC', '4,625']
['341', 'Artifacts', '31', '$3.99', 'Image', '4,579']
['342', 'Marvel Universe Avengers Earths Heroes', '18', '$2.99', 'Marvel', '4,568']
['343', 'The Lone Ranger', '18', '$3.99', 'Dynamic Forces', '4,537']
['344', 'Adventure Time Summer Special 2013', '\n', '$4.99', 'Boom', '4,531']
['345', 'Deadpool Kills Deadpool', '1', '$1.95', 'Marvel', '4,452']
['346', 'Great Pacific', '10', '$2.99', 'Image', '4,446']
['347', 'Darkness', '115', '$3.99', 'Image', '4,409']
['348', 'Bubblegun', '3', '$3.99', 'Aspen', '4,366']
['349', 'Empowered Special', '5 \n', '$3.99', 'Dark Horse', '4,345']
['350', 'Owl', '3', '$3.99', 'Dynamic Forces', '4,307']
['351', 'Doctor Who Classics', '4', '$3.99', 'IDW', '4,178']
['352', 'Savage Dragon', '191', '$3.99', 'Image', '4,162']
['353', 'Judge Dredd Classics', '3', '$3.99', 'IDW', '4,101']
['354', 'Archie', '647', '$2.99', 'Archie', '4,076']
['355', 'Criminal Macabre Eyes Of Frankenstein', '1', '$3.99', 'Dark Horse', '4,062']
['356', 'Absolution Rubicon', '3', '$3.99', 'Avatar', '3,970']
['357', 'Jennifer Blood', '31', '$3.99', 'Dynamic Forces', '3,934']
['358', 'Deathmatch', '9', '$3.99', 'Boom', '3,924']
['359', 'The Lone Ranger Annual 2013', '\n', '$4.99', 'Dynamic Forces', '3,891']
['360', 'Resident Alien Suicide Blonde', '1', '$3.99', 'Dark Horse', '3,863']
['361', 'Dungeons & Dragons Cutter', '5', '$3.99', 'IDW', '3,842']
